sample_id,reflectance_410,reflectance_440,reflectance_470,reflectance_510,reflectance_550,reflectance_590,reflectance_630,reflectance_680,reflectance_700,reflectance_850,reflectance_940,SOC_percent,clay_percent,sand_percent,pH,bulk_density
SYNTHETIC_OSSL_012666,0.13683732513242317,0.15,0.14528774354377527,0.14318044518087414,0.12033295678412985,0.12864640883556644,0.09282259772268678,0.15,0.2590542195689332,0.3613608937294882,0.4165477313086192,0.7989954819867346,11.049665123384157,67.2681384838555,6.5729276747882155,1.4248471944715315
SYNTHETIC_OSSL_012667,0.11380095746497114,0.08116842794029694,0.14572549867314166,0.05798428529818199,0.03725360222066776,0.08491106565687694,0.09931954416430248,0.043584445461742755,0.39923011627186084,0.5,0.33352078133727997,1.735951045691033,18.132537984799562,36.82951204148072,9.447284440286912,1.379272328712544
SYNTHETIC_OSSL_012668,0.15,0.15,0.15,0.15,0.15,0.14568453088686545,0.15,0.15,0.3660978957593381,0.5,0.5,1.5675389338075816,35.368478836028096,69.57205349769103,8.620188275879924,1.3099487861514096
SYNTHETIC_OSSL_012669,0.048883969335311736,0.149408798849613,0.15,0.13290875104117839,0.15,0.14145875001947594,0.15,0.15,0.4,0.4266537828535789,0.49332267719208156,1.406861422668044,14.635955936901093,45.716282784402615,7.784017849165703,1.0687367178524445
SYNTHETIC_OSSL_012670,0.12433226029463502,0.15,0.0962430081748801,0.061050262267912825,0.142692193004073,0.12423526775599152,0.03303264282218152,0.15,0.4,0.5,0.467277203877972,0.4432756274914328,47.514979471680014,33.67432645483463,8.826359187139726,1.1479400020394532
SYNTHETIC_OSSL_012671,0.1365775820088748,0.10679897823378706,0.13601916860865215,0.11306109609638006,0.08976790240707705,0.06385726370976837,0.12087987306017978,0.14280742848713535,0.30132517106172557,0.37583353684910736,0.5,1.7171002199852194,56.91381888363945,32.71226303527733,6.660598735335382,1.0260571838250072
SYNTHETIC_OSSL_012672,0.11446853800815597,0.15,0.15,0.15,0.10973352107762468,0.10726967429665535,0.1306661910180525,0.12595064815765045,0.4,0.5,0.3188402212687076,1.812614294170941,14.50731960748673,11.73686414585285,7.309787213378622,1.3773621685357615
SYNTHETIC_OSSL_012673,0.12138036500953844,0.14061556821249488,0.09076293339746808,0.15,0.1174883503428417,0.15,0.15,0.07674617345566931,0.38859257079666426,0.4288208420216011,0.5,1.1566011774165676,20.83406762659385,52.19835845498067,7.913359458152695,1.407888583665206
SYNTHETIC_OSSL_012674,0.05073769946350713,0.12623946449811985,0.13280669222682498,0.11111961231496076,0.10861726392554655,0.12048768390759104,0.15,0.15,0.4,0.2810407940256081,0.41791535464097657,2.0749522933895457,38.97733013608532,54.48302319589845,7.2100588283797,1.4541660381910733
SYNTHETIC_OSSL_012675,0.1478238552334746,0.08734344938150992,0.04678752668260795,0.11111162085010778,0.15,0.14787530478187602,0.13209313167635053,0.1499825499386242,0.4,0.44034099205769484,0.4706646072142626,1.0826371728341364,43.73548752118794,64.26908366971787,6.608462497907419,1.3261849559217864
SYNTHETIC_OSSL_012676,0.15,0.149779524864311,0.13807733604952227,0.13409018025042052,0.15,0.07246732015003257,0.1041174578178391,0.10105087217895173,0.26604287905686463,0.5,0.5,1.0284501197284601,50.43745332020242,35.94375490741307,7.910191251393941,1.559230620842452
SYNTHETIC_OSSL_012677,0.15,0.10619557466091346,0.14014984304456335,0.15,0.08374953622406921,0.1256973962453071,0.15,0.15,0.25694213045493086,0.49965298379250844,0.4595490774486078,1.5508311403788015,58.31999004317174,43.447296560503055,5.405693422952145,1.2084342108264612
SYNTHETIC_OSSL_012678,0.15,0.1286061850038434,0.10838614468349897,0.15,0.01,0.10326518368432497,0.15,0.08417924712904257,0.2741149619546532,0.5,0.5,0.8674360425824719,32.83323337769058,45.7292948203554,6.874727004235224,1.3640341263426754
SYNTHETIC_OSSL_012679,0.14007648028912512,0.15,0.15,0.15,0.15,0.1445660899813556,0.15,0.10792504669817912,0.35599889461167544,0.5,0.5,1.6922944497734722,42.21459691556337,23.636602642081783,5.306362014263231,1.4030879439615296
SYNTHETIC_OSSL_012680,0.15,0.12846340857061195,0.15,0.11324445841386158,0.15,0.06830523122625179,0.10594069846360726,0.10972996889294002,0.3132211710886174,0.4721941927050336,0.49771322324335,0.3,28.82871953680652,38.4670361596373,7.2518907357486695,1.1166351320547623
SYNTHETIC_OSSL_012681,0.1378045369228426,0.14586162324425347,0.08205729006366727,0.15,0.15,0.06330856729007886,0.1144835098498132,0.15,0.36358832336968283,0.42638333378687043,0.4891300980048918,0.47321710140042994,11.908914023348583,15.622646977500871,8.293942094116671,1.583528357270759
SYNTHETIC_OSSL_012682,0.15,0.15,0.15,0.15,0.13494536470209145,0.12585429123289985,0.15,0.15,0.4,0.4554094229461316,0.49758304831244815,1.9172234952247935,18.747314762469223,71.33564589175367,8.726406214120537,1.4370866994030096
SYNTHETIC_OSSL_012683,0.05113851819339389,0.15,0.133026937607445,0.12417107901731544,0.12804227591846812,0.15,0.10598580865345855,0.12596019422902183,0.3518998843799148,0.46998238470755094,0.24120266564900789,2.228267457877105,55.59733421552108,18.743971658451756,5.978974881941797,1.320783564264436
SYNTHETIC_OSSL_012684,0.08532095160109945,0.09604262064277169,0.09074077158031706,0.15,0.15,0.12239845786970253,0.15,0.12930850610361083,0.2803954431421054,0.49568651717022844,0.4875396171255325,0.8941433909672812,16.680602542260957,46.736251871487426,7.807154375866869,1.188255557976367
SYNTHETIC_OSSL_012685,0.15,0.10972587848503434,0.15,0.15,0.15,0.10577052718358217,0.1029284128547702,0.10034755863636632,0.4,0.5,0.35047268146083355,1.6008816288178032,33.79170635290654,42.69127695230442,2.8870487632357777,1.5686012871103057
SYNTHETIC_OSSL_012686,0.01,0.1370355569256031,0.13501207297354145,0.15,0.1316560893340625,0.13723139845251908,0.049132466074936196,0.1356830162299543,0.3612071106278336,0.5,0.4275604672409832,0.44313606638062675,18.3257016186238,21.020046756557107,6.570445430499549,1.3427146925574316
SYNTHETIC_OSSL_012687,0.12299110350873281,0.15,0.0789209867726847,0.1252949627569464,0.10332511875452098,0.04204371735217677,0.15,0.15,0.39045672807066556,0.5,0.4343501363020804,2.027940429075289,51.55276220909987,32.381578115174705,6.634380323352909,1.5551491278910272
SYNTHETIC_OSSL_012688,0.15,0.06326534722916423,0.09656762339449829,0.15,0.15,0.10649083869241142,0.15,0.13803770326130432,0.31253336343130533,0.3746309702256917,0.4536943162498633,1.7806194088622374,5.997965087782689,55.467976491980586,7.891542747660699,1.1255549310704374
SYNTHETIC_OSSL_012689,0.12533696672291178,0.1395076327640304,0.13530718018253501,0.15,0.13587215115425322,0.08911027280538045,0.08668603081274318,0.10842020386435655,0.4,0.3778007443477095,0.4092446061174406,1.4781459242353456,19.364408463243294,45.713605253170755,8.386478090968017,1.451438641487497
SYNTHETIC_OSSL_012690,0.10974944642746513,0.15,0.15,0.15,0.13123079551275235,0.12330228308025115,0.0498054681747388,0.11281605078116519,0.18597847408681417,0.49698933841680587,0.5,0.5228722798385284,44.814819980780875,20.723349086891254,7.014044853857002,1.1214205669940285
SYNTHETIC_OSSL_012691,0.136471083840765,0.15,0.15,0.13425214567134325,0.15,0.11438777879237914,0.1222399648518696,0.15,0.17394558135880012,0.5,0.5,0.8320153543731335,13.559480190552273,63.708910888299116,6.505039995901241,1.120912727768493
SYNTHETIC_OSSL_012692,0.11234399099987767,0.12339281126038186,0.14997760323860163,0.13656658364339394,0.15,0.09549577723146721,0.12199891528107182,0.15,0.29189372544588377,0.5,0.3733561378308595,1.3911889735618859,46.00919652314449,71.54989515075732,8.03547214707339,1.6295203920573842
SYNTHETIC_OSSL_012693,0.13154247463784696,0.04401851207979257,0.07045523755022323,0.15,0.1460877651046149,0.07625675036200613,0.04901016284814676,0.15,0.320287675368952,0.5,0.4765926693072049,1.1999627547942042,21.51620379097352,77.31765660843755,6.1256802132486685,1.6852298016375915
SYNTHETIC_OSSL_012694,0.09583094817399351,0.15,0.10147064327032786,0.15,0.1400408994562541,0.15,0.15,0.11287645315976255,0.31786578035946295,0.5,0.4771889187292209,0.7692507638724291,33.91912276058997,45.66848923701117,8.013846758827444,1.588561668755423
SYNTHETIC_OSSL_012695,0.15,0.1063396086371336,0.15,0.07988183350421563,0.15,0.15,0.1259728436664439,0.12200039903209454,0.2745831822807738,0.5,0.5,0.8457019555325698,36.14928402776148,67.48204298731224,5.153972819100831,1.6121133315175853
SYNTHETIC_OSSL_012696,0.15,0.08235075064292496,0.15,0.05886671697322253,0.14681867217912858,0.10687351548793841,0.06525018345369406,0.07925623930140578,0.3003795726700265,0.5,0.27801891060204126,2.027445739366895,26.319229265275418,78.7406712187966,7.656613959610582,1.2871341179401519
SYNTHETIC_OSSL_012697,0.12333048389441888,0.14254605293697825,0.1426649269113096,0.047869167625567186,0.15,0.15,0.1423928212721523,0.15,0.4,0.4271537342202005,0.3523220339929063,1.460669967891279,29.664268083758795,12.08591131889829,6.736039784542555,1.369311378757823
SYNTHETIC_OSSL_012698,0.06067552896543783,0.15,0.15,0.08854043367447448,0.1220877788603572,0.05894173408142302,0.10570852016078193,0.11966352592885143,0.4,0.4082508998392031,0.4364392908535108,1.5728591278479718,33.68779419811154,57.84930637163035,7.89614624551519,1.3685300290828502
SYNTHETIC_OSSL_012699,0.10380784148433024,0.15,0.15,0.15,0.08980721924032126,0.15,0.15,0.08099971411247606,0.28685670267733826,0.5,0.5,1.2570407433643516,35.991349505237906,48.59972156279781,6.1608595222784555,1.4199668768440914
SYNTHETIC_OSSL_012700,0.1208005669948518,0.11176946685163729,0.15,0.10824686069421519,0.09128059757931806,0.07292379886628694,0.04646609633449589,0.03102210154989396,0.27888822226974663,0.4257472021331353,0.3554107480052316,2.7567186981133767,17.509198554552256,49.39033653257673,9.245732375570654,1.6997950322611435
SYNTHETIC_OSSL_012701,0.15,0.14240004364001752,0.15,0.15,0.04891853380667063,0.15,0.15,0.15,0.36794494896263874,0.3536923791849017,0.461152048223915,1.4703947447610146,33.18393501048357,16.338931314462638,7.834008564696134,1.6003608663613846
SYNTHETIC_OSSL_012702,0.07959933884146611,0.1359229942026071,0.1403807389629615,0.15,0.1438495961987497,0.15,0.033049171109809136,0.15,0.19934668971186886,0.5,0.4375561060348463,2.140154723059995,32.936517254955646,31.129498366698872,8.171804629524228,1.28902304340537
SYNTHETIC_OSSL_012703,0.09154188406789246,0.10659416824231853,0.15,0.01,0.11766001830156815,0.15,0.13505444215872753,0.06900733062077229,0.2710339677001793,0.4812060572859335,0.413990412613794,1.8652304212944637,8.96868102896578,10.63801914493549,5.2925822093807495,1.0355043564778545
SYNTHETIC_OSSL_012704,0.15,0.13336289806915014,0.15,0.0911822337984891,0.14895242823548843,0.09967659093150548,0.15,0.08819119321536206,0.36125855177627153,0.29622516101675633,0.41086374566084227,2.198842730524397,13.764726939857615,34.12450693581021,6.454407866005222,1.5518800406741886
SYNTHETIC_OSSL_012705,0.15,0.08878573652242644,0.11065160787712991,0.11495647799849458,0.15,0.11016820102236445,0.1234537101398969,0.12983965291661032,0.3872217181771258,0.4667481983226587,0.4344030041179404,1.7811342913596968,18.4401653468012,44.73223000466528,6.279616447691229,1.1203588138005047
SYNTHETIC_OSSL_012706,0.0989202977414658,0.08055053893362946,0.15,0.11300971279074877,0.15,0.15,0.08212802380458245,0.1270357934068137,0.4,0.4385934248109149,0.5,0.617018876565417,58.233246987473684,56.17154748809064,4.606143252456361,1.6340118894728999
SYNTHETIC_OSSL_012707,0.0633391473024502,0.15,0.15,0.1203495087233029,0.15,0.09328058240150897,0.15,0.0769387985331684,0.24845813078214674,0.3030404251925394,0.4318180250685772,3.4083014037481787,14.984504254228575,26.56221793145136,7.541802379598273,1.092374776878601
SYNTHETIC_OSSL_012708,0.15,0.11027735344343376,0.10777957215689597,0.07653101283298568,0.11639523801562994,0.07001452484445086,0.15,0.10929179809222063,0.4,0.5,0.5,1.0945449856234826,15.146793499054606,58.61142669212852,8.774769148988238,1.183475808390854
SYNTHETIC_OSSL_012709,0.15,0.12871582901450532,0.15,0.10194199311832267,0.10876369769864175,0.12003861109225565,0.15,0.15,0.4,0.5,0.4175851545175149,1.9937809815987135,36.23587229251566,63.241276455983375,5.434284745781051,1.6218329913184237
SYNTHETIC_OSSL_012710,0.11664981191164843,0.09140603525480753,0.15,0.14379770034561903,0.14193818040397982,0.15,0.15,0.06928918138956772,0.36143420282961447,0.45982626573402724,0.3277989165225159,1.8422299996379514,8.142496293375807,39.66183597108263,9.226419643237923,1.313514771582974
SYNTHETIC_OSSL_012711,0.15,0.1016516447489843,0.12858129700159057,0.13063754691003837,0.15,0.09588861278902311,0.11777209817400482,0.15,0.316071901224692,0.38115803222245015,0.36773352697839923,2.0415704829915313,9.50937494145429,74.08515443009388,5.996226572674308,1.1672801012095655
SYNTHETIC_OSSL_012712,0.1237771685142789,0.10582720404344846,0.15,0.09809359095477468,0.15,0.15,0.1075392575651026,0.14660366946872522,0.2125129741527028,0.48494607949055535,0.5,0.5532816498455811,8.010503690133312,26.311986441059474,7.792001612778081,1.5097254316112236
SYNTHETIC_OSSL_012713,0.15,0.10063577410024632,0.15,0.13630250804960875,0.1257216749093698,0.06987414085388918,0.14959929020621693,0.15,0.3136427932042866,0.33771447607131233,0.32787435933411446,2.617691027297001,9.206680791691605,47.67814608594676,6.5344414634476795,1.5089051257995885
SYNTHETIC_OSSL_012714,0.1379696598888111,0.10950705813120568,0.13626604843724605,0.15,0.10470119874216155,0.15,0.1050303645765613,0.09646601826628035,0.4,0.34915654591889145,0.5,1.971582290139135,50.402454293383364,43.39126955472827,8.415405533373097,1.4578593207171497
SYNTHETIC_OSSL_012715,0.13456359490837866,0.13987182237186052,0.11594291627096827,0.1341014076130589,0.15,0.15,0.09026551577721317,0.09905118487941222,0.4,0.5,0.5,0.5460808237772578,20.400987524533484,36.5319184590716,5.4438171428411,1.1246077038034534
SYNTHETIC_OSSL_012716,0.12432090658846057,0.15,0.08766328687257693,0.13027589853725932,0.12922560871873526,0.12938878739803134,0.12099381502714691,0.15,0.38797282563000224,0.45168782139950125,0.3677776930613046,2.0556138211512494,46.06737707768522,19.41556559139042,8.914622311124107,1.1948792896316704
SYNTHETIC_OSSL_012717,0.057630933326845504,0.15,0.018137426918117275,0.1298164290033766,0.06206486570388714,0.15,0.13506608633179656,0.12113097479018205,0.28011849961922297,0.2864166255406261,0.4773031875044749,2.0386348621413295,14.39144412267321,50.24663920557279,6.789023475677128,1.5894085930611774
SYNTHETIC_OSSL_012718,0.15,0.11327139854289137,0.09922656056629771,0.15,0.15,0.06319361071968652,0.15,0.14071180177380715,0.4,0.4151899445149857,0.5,0.3,33.52392263611626,71.34848217950601,9.229879304364086,1.2175311377496514
SYNTHETIC_OSSL_012719,0.08292330398661282,0.0983711727180398,0.10395728290741797,0.15,0.06307411184328979,0.14482967046647438,0.15,0.09558304013616337,0.37462652564095417,0.47244936120265524,0.5,0.6651958198309459,18.931431368541187,72.69587884845056,6.1227845733214705,1.1403595063883514
SYNTHETIC_OSSL_012720,0.06199882118447027,0.04104962710656147,0.15,0.15,0.15,0.05854684984666486,0.08692804902346823,0.1424404255078336,0.4,0.29421971760191823,0.5,2.011095103510774,36.432853699388616,29.336916482433846,5.043359439218088,1.238677292344679
SYNTHETIC_OSSL_012721,0.11935700586218163,0.09634275982072575,0.049832385851856134,0.06500298998710512,0.15,0.1251261456103055,0.07673168411436575,0.06148406382328639,0.37877161157892025,0.5,0.5,0.8843047983932313,5.3564693622824695,59.813357603659675,6.962295971609184,1.1779643490945158
SYNTHETIC_OSSL_012722,0.08192640932447467,0.07507987444962705,0.11820907005289745,0.12071429152132633,0.15,0.08253647563313297,0.12383674409173999,0.14226402016775347,0.2475163567664534,0.5,0.5,1.6626247615075715,20.976120573908602,40.77164585436459,6.4843372608152965,1.3408474308215301
SYNTHETIC_OSSL_012723,0.12741436047198645,0.13272582870561292,0.05663361920967193,0.11587651075237719,0.15,0.11155382550378123,0.10890342752288756,0.09775434479830442,0.4,0.47450730261881163,0.3438933648857351,1.3812712844029669,49.119426602605344,16.39010809852156,7.082157352463084,1.3889819811099615
SYNTHETIC_OSSL_012724,0.15,0.15,0.10505061541373512,0.12072262440134252,0.12263925634375618,0.09339759539231773,0.15,0.14433692709952123,0.33450661022933403,0.28719879074636967,0.3967227288175401,2.7343453877103743,16.616949940455235,23.67552578316079,7.469197887410229,1.6232974310688173
SYNTHETIC_OSSL_012725,0.15,0.11024055839197999,0.15,0.14403169066459443,0.11696005409481151,0.0327093909450486,0.08509626978581694,0.10298791956019387,0.3877544881984925,0.26160583117729597,0.5,2.686072647429356,17.58824396513753,29.453928303007324,6.393339367274367,1.290488147111319
SYNTHETIC_OSSL_012726,0.15,0.057363561547577324,0.03885843045536168,0.07228810022611493,0.15,0.15,0.08620990070205768,0.13728635389827926,0.18373409216290887,0.5,0.42650527904952673,1.6109829469431471,18.586022830439163,22.97503415294576,8.470709953954135,1.2510608534171868
SYNTHETIC_OSSL_012727,0.11471839726071599,0.12020023411746796,0.11623634710851927,0.1032323412457766,0.1242985845878179,0.08903902322191543,0.15,0.15,0.4,0.5,0.4299766029948055,1.8019433741121076,52.51416885428677,24.181628652812968,7.916237644078958,1.1389300267203457
SYNTHETIC_OSSL_012728,0.1324795913830793,0.10795906034563604,0.046749433499251675,0.057789553163185875,0.15,0.15,0.15,0.10949921491395362,0.35866819500842784,0.34375909328445553,0.3677571905977016,2.302829248221909,11.362819991753808,74.05250502422263,4.773404718442936,1.6045032474566856
SYNTHETIC_OSSL_012729,0.15,0.15,0.14636313873501017,0.0766112492241417,0.12857573201822173,0.15,0.15,0.15,0.2296082482939228,0.34873841267453953,0.3768015134643312,2.6840956126626447,24.680287894184826,45.560390286287245,8.87651244379935,1.5352336377507156
SYNTHETIC_OSSL_012730,0.04211062880289637,0.03576005936025273,0.15,0.07066116382932641,0.1368601504724244,0.0519008697972857,0.12784072849268197,0.09212158840617668,0.4,0.5,0.4634734402182137,1.3950671733368418,50.10665874355613,17.676683531154936,9.250498293554601,1.544139628260653
SYNTHETIC_OSSL_012731,0.15,0.0804181610797858,0.04716153619204479,0.11905120897962035,0.06723014255556782,0.07591719672075341,0.15,0.05524486477785634,0.3347461041487933,0.5,0.4894192043208478,1.011970262844741,47.22148003140495,50.04757060781756,5.741188573062619,1.506836010100821
SYNTHETIC_OSSL_012732,0.05713503562080842,0.15,0.15,0.11562456329857548,0.15,0.15,0.12826686406175047,0.15,0.4,0.3266521213807171,0.32020617743329766,2.5290932757894184,39.160110150319035,32.62351124392578,8.478418754353104,1.582508330433905
SYNTHETIC_OSSL_012733,0.15,0.051522069661441,0.15,0.15,0.14955229405355824,0.12492940747220678,0.15,0.15,0.33765670843141365,0.330373064607381,0.5,0.8262241697259057,38.142422092343466,75.69570439153514,5.7957923588390425,1.0678625069508538
SYNTHETIC_OSSL_012734,0.10977424576791524,0.15,0.15,0.10388556522465421,0.1387914253158608,0.11240349810111644,0.1405511848071576,0.11607910669689796,0.3410842478112873,0.5,0.5,0.6224741130818006,35.53331034219126,62.91363155171177,7.527542522086114,1.6197981106784667
SYNTHETIC_OSSL_012735,0.12075624114027045,0.09673240382972403,0.14555419673269487,0.10128989311857745,0.05607456516849732,0.15,0.01,0.09353037396479852,0.2365312449760847,0.4314619606578455,0.33284328201885205,1.7732249367210762,41.43617178239599,52.17742156565612,6.557827685887691,1.3384543071790713
SYNTHETIC_OSSL_012736,0.09151464503810723,0.15,0.06122266232026902,0.15,0.15,0.15,0.1340155274521254,0.10095062988264593,0.39710506751875163,0.4972257744904247,0.4152099035079041,1.99985580483892,23.59418821271195,55.83697100680882,7.183972048617431,1.2902031857462009
SYNTHETIC_OSSL_012737,0.09850149840721552,0.12755190904496252,0.15,0.0623996023876517,0.15,0.15,0.11439800085712286,0.15,0.2635403354907485,0.20386966138382345,0.3638037511521764,2.90181906111184,39.04341538578024,46.998963753136,9.153487833944915,1.5869875870353334
SYNTHETIC_OSSL_012738,0.15,0.12201665918245409,0.11743879501611582,0.08948380091735234,0.15,0.15,0.11248765357749596,0.13289715224012671,0.3118216056568981,0.31531873818416367,0.5,2.16887526383795,14.280038298974004,71.2899936868732,8.420737723065946,1.056391499484133
SYNTHETIC_OSSL_012739,0.15,0.15,0.10356534181979431,0.15,0.14332588851779027,0.15,0.04481576602296411,0.15,0.37506114283581876,0.5,0.5,0.3,24.95087985040206,37.06419604979844,8.423791722659619,1.2138908002013795
SYNTHETIC_OSSL_012740,0.052539877742608085,0.13095288820666706,0.15,0.11619820218183738,0.1069290302108333,0.15,0.15,0.08803505770819661,0.35424349175581316,0.5,0.41109472800932745,0.979718413079022,29.130848010215296,75.65085196039828,5.758864724241861,1.0493842581034105
SYNTHETIC_OSSL_012741,0.15,0.06819403903888693,0.11983077890460428,0.06993156115814018,0.14549319371265024,0.103179015469821,0.10396812134648127,0.08159019349229443,0.4,0.30063178905393195,0.4830036985680625,2.366959990375072,25.444501463589898,18.678392920507193,7.450418401659076,1.0253193783333496
SYNTHETIC_OSSL_012742,0.15,0.10395794568659142,0.08999943849339487,0.05575908121150831,0.11546803372886556,0.08770232483072547,0.09594249637949734,0.15,0.278943937544454,0.43552113364077405,0.47604826967132524,1.8905648269767852,6.14570249552318,16.61015759695686,7.408062082749846,1.0730662037776773
SYNTHETIC_OSSL_012743,0.11593937688558557,0.04864251975167433,0.11201239055979796,0.15,0.12437899924094903,0.15,0.15,0.048060619795515444,0.4,0.44319220056030856,0.5,0.3,51.8131022957812,48.36362578936212,5.521462761204246,1.146234044357291
SYNTHETIC_OSSL_012744,0.1453348471014919,0.08678318106849212,0.12319018603770052,0.08770243441847936,0.15,0.15,0.15,0.08749673011717868,0.34106207831864543,0.4707603664991207,0.5,0.5474852894472824,23.307588212452707,13.022967895800074,7.3079943149921425,1.488501368689731
SYNTHETIC_OSSL_012745,0.1292527960289463,0.023059580765738788,0.15,0.070133777621502,0.15,0.11536411045118967,0.15,0.13648474390090576,0.3829114908443554,0.2745630471942675,0.46931188843975535,2.8412566949371056,6.251866001236757,65.60822441732995,5.638255757674937,1.4773352459976556
SYNTHETIC_OSSL_012746,0.15,0.15,0.14081870633773147,0.11016492553822262,0.090627951266746,0.05233650443565735,0.15,0.11128702397948442,0.38018189301091443,0.3730811879411626,0.44842004636254057,0.5901763411985277,19.4988090033913,77.81738081445226,7.5737058206415115,1.5101997232326567
SYNTHETIC_OSSL_012747,0.09018549055039549,0.1286839900067533,0.15,0.14451645566708154,0.07624336831319486,0.06877136996446725,0.0973529385722268,0.04593873688002666,0.3135300142476931,0.49253596391124826,0.32040328300950427,1.9762604115981044,38.01132903199271,69.87081478285947,7.787286429164799,1.5128580286526743
SYNTHETIC_OSSL_012748,0.13730053048878635,0.15,0.10619210403846564,0.14675705864532818,0.020371500747775315,0.13597054334480335,0.14679610627778153,0.15,0.4,0.44152086879742336,0.3550759390019901,2.3666875404361316,49.31952465805141,72.21352497289924,6.666837736480906,1.624371445144034
SYNTHETIC_OSSL_012749,0.10859273345035977,0.08823784383593108,0.08475094511935534,0.14585972689002003,0.14312340181761027,0.057719405800624526,0.14742571575602192,0.1408550746593898,0.3071417807780697,0.5,0.5,1.5088590244564113,9.395280709213003,57.567284776451785,7.945737650131654,1.4325178972126682
SYNTHETIC_OSSL_012750,0.058347979769107286,0.15,0.15,0.14229714717676079,0.07713381785482036,0.15,0.15,0.15,0.31588903530695345,0.48566643937022735,0.5,1.4795489450566128,9.752814942177952,39.34819338704766,6.799508629908808,1.514213969906507
SYNTHETIC_OSSL_012751,0.15,0.15,0.11706985403725348,0.15,0.15,0.15,0.15,0.054613070050854265,0.2966397577805823,0.3892814023554648,0.4840017118158174,1.4627861800136355,26.712648137639622,70.69248589957641,7.659222162359704,1.3138816586624897
SYNTHETIC_OSSL_012752,0.07092167104487938,0.15,0.12407574046644589,0.08949183038460039,0.15,0.15,0.062218259801235784,0.15,0.3803078404579624,0.37162471499527033,0.5,1.565515201724999,17.33300880463731,53.77613967248471,5.996365845584316,1.241826487439579
SYNTHETIC_OSSL_012753,0.1410064593743888,0.12586871462576288,0.15,0.15,0.08882753029232263,0.15,0.15,0.15,0.32354720115381447,0.5,0.39729938971565165,2.137870321284128,29.151611735382563,79.88444209259283,7.6790599828506805,1.0237404381554676
SYNTHETIC_OSSL_012754,0.042964969680983234,0.15,0.08685252570741545,0.15,0.13057200728041088,0.15,0.06403196256975249,0.04638538256798208,0.4,0.38216523579326817,0.49297036051650045,0.9193037768265968,49.222723119980856,73.53208789975946,6.369752307654476,1.4976699602158328
SYNTHETIC_OSSL_012755,0.11004647303784534,0.09961735008258855,0.14821162218560946,0.12289808383753113,0.15,0.08766152827070747,0.06065024505752087,0.11783779220645237,0.4,0.3558846422274382,0.3829534274450775,2.452311082229205,52.211592242520425,38.89679056316043,6.5692303877229365,1.3174730346100363
SYNTHETIC_OSSL_012756,0.15,0.14870751012917133,0.1231628422623882,0.14376580279467416,0.15,0.14846025833614784,0.1293256248146626,0.05498574698840286,0.326261588219644,0.2710271805771107,0.4094011770534702,1.9637834580226068,45.16888529124162,34.94655223246882,4.172319701614663,1.28298213893915
SYNTHETIC_OSSL_012757,0.08876330102488186,0.13241353694728972,0.149027483327004,0.14684916498718315,0.05421952464810059,0.11890602401819324,0.12560373160514898,0.12945264130561063,0.3460095214263037,0.5,0.49937560633550754,0.9497163587649196,36.42383213135902,15.759691920700902,7.505674917783037,1.014981286578442
SYNTHETIC_OSSL_012758,0.15,0.07124242714162443,0.15,0.15,0.15,0.14092586744149793,0.11162765234950493,0.12455016857892434,0.28625878121445614,0.5,0.3251601180539254,0.6735276921250648,51.41923430888567,45.50722235670101,6.386021336107433,1.6156935106681325
SYNTHETIC_OSSL_012759,0.11654794540559588,0.03850916119063093,0.15,0.12251930938073564,0.15,0.09667064391281861,0.15,0.1376346421540583,0.29971332578471527,0.5,0.4102767800368094,0.3,31.64725693746136,41.05517184040461,8.3196720181063,1.3487142765166578
SYNTHETIC_OSSL_012760,0.15,0.11505089286797267,0.042071430141590704,0.06556972394397238,0.15,0.15,0.1345971028340074,0.11944896961281205,0.33118179784205404,0.5,0.371766908978691,1.429747887924984,33.52938824682633,47.15352104631463,6.097612045071088,1.0535049520574584
SYNTHETIC_OSSL_012761,0.15,0.11523388586636746,0.10190882435213784,0.09512982148716553,0.10750224070845392,0.15,0.1190138758646684,0.15,0.24988170649029035,0.4166074197346254,0.5,1.489620665203002,44.21116665068376,53.37713544348714,9.462726632755427,1.5228826973084995
SYNTHETIC_OSSL_012762,0.10066276196349942,0.11651827128624094,0.13621258264339392,0.10348468246388949,0.15,0.10298789561975127,0.15,0.09996394095249939,0.4,0.5,0.4681613920417233,1.105099149718181,26.76822373191188,67.36354977151856,7.588659612740653,1.356071900638101
SYNTHETIC_OSSL_012763,0.13383664296964784,0.15,0.12151001813665863,0.10255459634149944,0.1421047762823383,0.08116528015749049,0.020793557064144694,0.15,0.26196447839193704,0.47904284750206927,0.5,1.3331072160692345,40.535147591444215,49.69346509787316,6.925488023654113,1.1436498888873992
SYNTHETIC_OSSL_012764,0.13917271132361164,0.15,0.10241466757693655,0.15,0.07363624585334122,0.15,0.09179596961708375,0.15,0.3297499233164163,0.44615406277430675,0.3042347022161326,1.9552352678015363,23.13785584221911,22.257882329414365,7.244459408358385,1.1302590604016862
SYNTHETIC_OSSL_012765,0.15,0.15,0.037348896414607105,0.14886406062260277,0.11018601146327568,0.05947024625704428,0.09095015135746666,0.07099939459823246,0.3782913648309767,0.3679225274463648,0.4358228484382387,2.132440885736382,41.8553871597021,12.06107142670958,9.236003548028416,1.0216994309091485
